timestamp,fhr,uc
6075,142.5,23.5
6076,143,24
6077,143,23.5
6078,142.25,23.5
6079,142.25,23.5
6080,143.25,23.5
6081,142.75,23
6082,142.75,23.5
6083,144.75,23.5
6084,144.75,23.5
6085,144.5,24.5
6086,144.5,24
6087,145,24
6088,145,23.5
6089,145,23
6090,146.25,23.5
6091,148,23.5
6092,148,24
6093,145.25,24
6094,147,24.5
6095,147,24.5
6096,148.75,25
6097,148.75,24.5
6098,148.5,24
6099,148.5,25
6100,148.5,25.5
6101,148.25,25.5
6102,148.25,26
6103,147.75,26
6104,145.5,27
6105,145.5,27.5
6106,144.25,27.5
6107,144.25,27.5
6108,142.5,28
6109,141,28.5
6110,141,29.5
6111,139.5,30.5
6112,139.5,31
6113,139.5,32
6114,139.5,32.5
6115,139.25,33.5
6116,138.25,32.5
6117,138.25,29.5
6118,137.25,28.5
6119,137.25,29
6120,138.25,31
6121,141,31
6122,141,30
6123,143,29
6124,143,29
6125,143.5,30
6126,144.5,31
6127,144.5,31
6128,144,30.5
6129,144,30
6130,143.75,30
6131,143.75,30
6132,143.75,30
6133,144,30
6134,144,30
6135,143.75,29.5
6136,143.75,30.5
6137,144,30.5
6138,146.25,31
6139,146.25,32.5
6140,146,32.5
6141,146,32.5
6142,146,31.5
6143,146,31
6144,143.5,31
6145,141.5,32
6146,141.5,29.5
6147,141.25,27
6148,141.25,27.5
6149,145.25,26
6150,145.25,27.5
6151,145.25,26.5
6152,145.5,27.5
6153,145.75,26.5
6154,146.25,26.5
6155,146.25,26.5
6156,146.5,27
6157,146.5,29
6158,146.75,29.5
6159,149,34
6160,149,33.5
6161,148.5,29
6162,148.5,27.5
6163,147.5,27
6164,147.5,26
6165,148.25,27
6166,151.25,32.5
6167,151.25,33.5
6168,151.25,33.5
6169,152.75,33
6170,152.75,33.5
6171,152.75,33.5
6172,152.75,32
6173,152.75,32.5
6174,153,34
6175,152.75,37
6176,153,42
6177,153,43
6178,153,43
6179,0,40.5
6180,0,43.5
6181,0,45.5
6182,0,45.5
6183,0,47
6184,0,44
6185,0,44
6186,0,49.5
6187,0,51.5
6188,0,51
6189,0,47
6190,0,40
6191,0,44
6192,0,51
6193,0,61
6194,0,52
6195,0,50.5
6196,0,63
6197,0,52
6198,0,54
6199,0,56
6200,0,57.5
6201,0,59
6202,0,62.5
6203,0,58.5
6204,0,60
6205,0,58
6206,0,57
6207,0,53
6208,0,47
6209,0,49
6210,0,51.5
6211,0,59.5
6212,0,61
6213,0,62.5
6214,0,65
6215,0,65.5
6216,0,62
6217,0,58
6218,0,54.5
6219,0,51.5
6220,0,61.5
6221,0,75
6222,0,70.5
6223,0,69
6224,0,66
6225,0,66
6226,0,65.5
6227,0,64
6228,0,61.5
6229,0,56
6230,0,69
6231,0,70
6232,0,71.5
6233,0,70
6234,0,68.5
6235,0,66
6236,0,64
6237,0,65
6238,0,63.5
6239,0,64.5
6240,0,58.5
6241,0,64
6242,0,73.5
6243,0,66
6244,0,70.5
6245,0,70
6246,0,68.5
6247,0,64
6248,0,58.5
6249,0,59.5
6250,0,73
6251,0,74.5
6252,0,71
6253,0,67
6254,0,66.5
6255,0,65.5
6256,0,64.5
6257,0,64.5
6258,0,65
6259,0,73.5
6260,0,68
6261,0,68
6262,0,64
6263,0,58.5
6264,0,51.5
6265,0,53.5
6266,0,66.5
6267,0,68.5
6268,0,72
6269,0,72
6270,0,72
6271,0,69.5
6272,0,65
6273,0,60
6274,0,57
6275,0,56.5
6276,0,62
6277,0,74.5
6278,0,80
6279,0,76.5
6280,0,76.5
6281,0,76.5
6282,0,72.5
6283,0,68
6284,0,68.5
6285,0,65
6286,0,69.5
6287,0,79.5
6288,0,78.5
6289,0,76
6290,0,77
6291,0,76.5
6292,0,76.5
6293,0,83
6294,0,84
6295,0,83.5
6296,0,86
6297,0,86
6298,0,86
6299,0,80.5
6300,0,74
6301,0,64
6302,0,63
6303,0,71
6304,0,71
6305,0,70
6306,0,68
6307,0,65.5
6308,0,64
6309,0,64
6310,111.75,63.5
6311,111.75,64
6312,111.75,62.5
6313,111.75,66
6314,111.75,71
6315,111.75,70.5
6316,111.75,68.5
6317,111.75,59
6318,111.75,54.5
6319,111.75,56.5
6320,111.75,59.5
6321,112,58.5
6322,112,59
6323,111.75,56
6324,0,54.5
6325,0,50.5
6326,0,47
6327,0,50.5
6328,0,53
6329,152.75,49.5
6330,154,48.5
6331,154,48.5
6332,152,48.5
6333,152,47
6334,152,44.5
6335,152,39.5
6336,152,41.5
6337,152,45.5
6338,152,48.5
6339,152,50.5
6340,152,51.5
6341,152,52.5
6342,152,51
6343,151.75,50.5
6344,151.75,49.5
6345,152,47.5
6346,152,44.5
6347,152,56
6348,0,59.5
6349,0,62
6350,0,62.5
6351,0,64
6352,0,63
6353,0,62.5
6354,0,61.5
6355,0,57.5
6356,106.25,57
6357,106.25,54
6358,107.75,49.5
6359,107.75,50.5
6360,110,50.5
6361,110,49.5
6362,110,49.5
6363,111,46.5
6364,111,43.5
6365,112.25,40.5
6366,112.25,43
6367,112,42.5
6368,112,44.5
6369,113.25,46.5
6370,113.25,45
6371,112.5,43
6372,112.5,41
6373,113,44
6374,113,44.5
6375,112.75,45
6376,112.75,45.5
6377,112.75,44.5
6378,112.75,43
6379,113,40.5
6380,113,41.5
6381,113,43
6382,113,43.5
6383,112.75,43.5
6384,112.75,43.5
6385,0,42.5
6386,0,40.5
6387,0,39.5
6388,0,38.5
6389,0,42
6390,101.5,44.5
6391,101.5,46
6392,101.5,47
6393,101.5,44.5
6394,102.25,41.5
6395,102.25,40.5
6396,100.5,41.5
6397,100.5,45
6398,101.75,45.5
6399,101.75,46
6400,100.5,45.5
6401,100.5,45
6402,100.5,44
6403,98.75,42.5
6404,98.75,39
6405,102,39
6406,102,42.5
6407,101.25,43.5
6408,101.25,45
6409,96.25,44.5
6410,96.25,43
6411,96.25,41
6412,91.5,39
6413,91.5,35.5
6414,91.5,35
6415,93.75,36.5
6416,93.75,37.5
6417,91.25,37.5
6418,91.25,37.5
6419,100,37
6420,100,37
6421,100,36
6422,100.75,37.5
6423,100.75,41
6424,100.75,40.5
6425,100.75,40.5
6426,100.75,38.5
6427,100.75,36
6428,100.75,36.5
6429,101,36.5
6430,101,36
6431,101,35
6432,101,35.5
6433,100.75,35
6434,100.75,34
6435,100.75,33
6436,0,33
6437,0,32
6438,0,32
6439,0,32
6440,0,32.5
6441,156.75,32
6442,155.75,32
6443,155.75,31.5
6444,154.75,31
6445,154.75,30.5
6446,153.5,29.5
6447,153.75,30
6448,153.75,30.5
6449,152.75,30
6450,152.75,30
6451,150.5,29
6452,148,29
6453,148,29.5
6454,147,29.5
6455,147,29.5
6456,147,29
6457,147.25,28.5
6458,147.25,29
6459,147.25,28.5
6460,148.25,28.5
6461,148.25,28
6462,149.25,28
6463,150.25,29
6464,150.25,28.5
6465,151.25,28
6466,151.25,28
6467,153,27.5
6468,153.25,28
6469,153.25,28.5
6470,154,28.5
6471,154,29
6472,154,29
6473,154,27.5
6474,154,26
6475,154,28
6476,154,27.5
6477,154,28
6478,154,27.5
6479,154,28.5
6480,152.25,28.5
6481,153,27
6482,153,26.5
6483,153,27.5
6484,153,30
6485,153,27.5
6486,153,29
6487,153,29.5
6488,153,30
6489,153,30
6490,152.75,31.5
6491,156.75,30.5
6492,156.75,29.5
6493,155.25,28.5
6494,156,31
6495,156,31
6496,156.25,31
6497,157.75,30.5
6498,157.75,28.5
6499,155.75,27.5
6500,155.75,30
6501,155.75,29.5
6502,155,29.5
6503,155,29.5
6504,153.5,29
6505,152.75,29
6506,152.75,29
6507,152.75,27.5
6508,152.75,28
6509,152.75,28
6510,152.75,26
6511,152.75,26.5
6512,152.75,26
6513,152.75,27
6514,152.75,27
6515,152.75,27.5
6516,152.75,27.5
6517,152.75,27
6518,147.75,27.5
6519,148.75,28.5
6520,148.75,28.5
6521,150.75,29
6522,150.75,30.5
6523,150,31
6524,153.25,31.5
6525,153.25,32.5
6526,153.5,32.5
6527,153.25,33.5
6528,153.25,33
6529,152.5,33.5
6530,153.5,34
6531,153.5,32.5
6532,152.75,33
6533,152.25,34
6534,152.25,33.5
6535,151.25,34
6536,151.25,34.5
6537,151,34
6538,149.25,34.5
6539,149.25,35.5
6540,149.25,35
6541,149.25,35.5
6542,149.25,33.5
6543,149.25,32
6544,149.25,33
6545,149.75,33
6546,148.5,32.5
6547,148.5,32
6548,147.5,33
6549,147.5,33
6550,149.25,33.5
6551,149.5,34
6552,149.5,33.5
6553,149.25,32.5
6554,149.75,33
6555,149.75,34
6556,149.5,34.5
6557,149.5,35
6558,150,36.5
6559,150,35
6560,150,34.5
6561,150,36.5
6562,150,36
6563,149.75,37
6564,150.25,36.5
6565,150.25,35.5
6566,150,36
6567,150,37.5
6568,150,38.5
6569,151,38
6570,151,36.5
6571,149,40
6572,149,40
6573,149,39
6574,149,37
6575,149,39
6576,149,38.5
6577,148.75,37.5
6578,149,39
6579,149,40.5
6580,150.5,41.5
6581,150.25,41
6582,150.25,38.5
6583,150.75,38
6584,150.5,39
6585,150.5,37.5
6586,149.75,39
6587,149.75,38.5
6588,149.75,40
6589,149.75,40.5
6590,149.75,41.5
6591,149.25,43.5
6592,147.75,44.5
6593,147.75,44.5
6594,148.25,44
6595,148.25,43
6596,148.25,42.5
6597,148,37.5
6598,148.75,42.5
6599,148.75,47
6600,147.25,48.5
6601,145.25,42.5
6602,145.25,38.5
6603,145.75,45.5
6604,148.5,51.5
6605,148.5,51.5
6606,148.25,48.5
6607,149.75,46.5
6608,149.75,50
6609,149.25,52
6610,149.25,55
6611,152.5,53
6612,151.75,45.5
6613,151.75,45
6614,155.75,49
6615,153.5,55
6616,153.5,50
6617,153.5,43.5
6618,153.5,39
6619,153.5,44
6620,153.5,45.5
6621,153.5,46
6622,153.5,43
6623,153.25,37.5
6624,153.25,42
6625,153.5,46.5
6626,153.5,49
6627,153.5,46.5
6628,153.5,44
6629,153.5,43
6630,153.5,49.5
6631,0,51.5
6632,0,53.5
6633,0,48
6634,0,38
6635,0,48.5
6636,0,55
6637,0,52.5
6638,0,45.5
6639,0,38
6640,0,31
6641,0,29.5
6642,0,38
6643,0,40
6644,0,38.5
6645,103.5,42
6646,103.5,42
6647,104.25,39
6648,104.25,35
6649,104.25,36.5
6650,104.25,46
6651,102,47.5
6652,102,49
6653,102,51
6654,102,49
6655,102,47
6656,102,41.5
6657,102,48
6658,102,55
6659,102,56
6660,102,56.5
6661,102,52.5
6662,102,47.5
6663,102,42.5
6664,102,48
6665,101.75,50.5
6666,101.75,50
6667,0,53
6668,0,47.5
6669,0,48
6670,0,53
6671,0,47.5
6672,0,50
6673,0,51
6674,0,49.5
6675,0,45.5
6676,0,41
6677,0,37
6678,0,44.5
6679,0,46
6680,0,47
6681,0,46
6682,146.5,45
6683,146.25,41.5
6684,146.25,38
6685,146.25,36.5
6686,146.25,43.5
6687,146.25,46
6688,146.25,47
6689,146.25,48
6690,146.25,44.5
6691,146.5,42.5
6692,143.5,37.5
6693,143.5,45.5
6694,143.75,46.5
6695,143.75,47
6696,143.75,46.5
6697,143.25,47.5
6698,143.25,47
6699,143.25,45.5
6700,143.5,40.5
6701,143.5,41
6702,142.25,44.5
6703,141.75,43.5
6704,141.75,43.5
6705,142.25,41
6706,142.25,35
6707,144.75,31
6708,146,32.5
6709,146,38
6710,144.75,37.5
6711,144.75,37
6712,145,33.5
6713,145,31
6714,144.25,27
6715,143.5,30.5
6716,143.5,34.5
6717,142,36.5
6718,142,37.5
6719,142.5,36
6720,142.5,34.5
6721,142.75,31
6722,143.75,29.5
6723,143.75,34
6724,144.5,35
6725,144.5,37
6726,145,37.5
6727,146.25,37
6728,146.25,31.5
6729,146.5,31.5
6730,146.5,35
6731,148.25,35
6732,148.75,35
6733,148.75,33.5
6734,148.75,33.5
6735,150.25,32
6736,150.5,30
6737,150.5,32
6738,151.5,32.5
6739,151.5,33
6740,154.25,32.5
6741,154.25,31.5
6742,153.5,29
6743,153.5,26.5
6744,153.5,28.5
6745,154.25,30
6746,154.25,30.5
6747,154.25,29
6748,154,27.5
6749,153,25.5
6750,153,24
6751,153.75,24
6752,153.5,25
6753,153.5,26
6754,153.25,25.5
6755,153.25,25.5
6756,153.75,24.5
6757,153,23
6758,153,21.5
6759,154,21
6760,153.5,22
6761,153.5,23
6762,153.5,23
6763,152,22.5
6764,152,22.5
6765,151.25,22.5
6766,150.25,22
6767,150.25,21
6768,150.5,20.5
6769,150.5,22.5
6770,149.75,22.5
6771,150,22.5
6772,150,23
6773,149.75,23
6774,150,22.5
6775,150,21
6776,150.25,21
6777,149.75,23.5
6778,149.75,23.5
6779,149.75,23.5
6780,149.75,23
6781,150,23.5
6782,150,22
6783,149.25,23
6784,149.25,24
6785,149.25,24
6786,149.5,23.5
6787,150,23
6788,150,24
6789,150.75,25
6790,151,25
6791,151,25
6792,152,25
6793,152,24.5
6794,152.75,23
6795,153.75,23.5
6796,153.75,24
6797,154,23.5
6798,155,23.5
6799,155,22.5
6800,155.75,21
6801,156.25,21.5
6802,156.25,22
6803,156.75,22
6804,156.75,21.5
6805,157.75,21.5
6806,157.75,20
6807,157.75,20
6808,157.75,20.5
6809,158.5,20.5
6810,158.25,21
6811,158.25,20.5
6812,158.25,19.5
6813,159,19.5
6814,159,20
6815,158,20.5
6816,157.25,20
6817,157.25,20
6818,157,19.5
6819,157,19
6820,157,19
6821,157,19
6822,156.75,19
6823,156.75,19
6824,157,19
6825,157,19
6826,157,19
6827,157.5,19
6828,156.25,19.5
6829,156.25,18
6830,156.25,18.5
6831,156.25,19
6832,156.25,19
6833,156.25,19
6834,156.25,18
6835,156.25,18.5
6836,156.25,19
6837,156.25,19
6838,157.5,19
6839,157.25,19
6840,157.25,19.5
6841,157.5,19
6842,158.75,19
6843,158.75,19
6844,158.25,19
6845,158.25,19.5
6846,158,19
6847,158,19
6848,158,19
6849,158.25,19.5
6850,158,19
6851,157.5,19
6852,157.5,19
6853,158.25,19
6854,157,19
6855,157,18.5
6856,157,18.5
6857,156.25,19.5
6858,156.25,19
6859,157.25,19.5
6860,157.25,20
6861,157.25,19.5
6862,156.75,19.5
6863,157.5,19
6864,157.5,20.5
6865,159.5,20.5
6866,159.5,20.5
6867,159.5,20
6868,157.75,20
6869,158.25,20
6870,158.25,19.5
6871,158.75,20.5
6872,159.25,21
6873,159.25,19.5
6874,159,19
6875,159,18
6876,159,17
6877,158.75,17
6878,158.5,16.5
6879,158.5,15.5
6880,158.75,15.5
6881,159,15
6882,159,15
6883,160,15.5
6884,160.5,14.5
6885,160.5,14.5
6886,160.5,14
6887,160,15
6888,160,15
6889,159.5,14
6890,160,14.5
6891,160,15
6892,160.25,15
6893,160.75,14.5
6894,160.75,14.5
6895,161.25,15.5
6896,160.5,16
6897,160.5,16.5
6898,159.5,15.5
6899,160,15
6900,160,14
6901,160.5,14
6902,160.75,14.5
6903,160.75,15.5
6904,160.75,15.5
6905,160.75,16
6906,158.75,16
6907,158,15.5
6908,158,15
6909,160.5,15
6910,159,14.5
6911,159,14.5
6912,160.25,15
6913,160,15.5
6914,160,15.5
6915,158.5,15.5
6916,159,15.5
6917,159,15.5
6918,157,15.5
6919,159.25,16
6920,159.25,16
6921,158.25,16
6922,158.25,16.5
6923,157.5,16
6924,155.5,16
6925,155.5,16.5
6926,156,16
6927,157.5,16
6928,157.5,16.5
6929,157,16
6930,157.25,15.5
6931,157.25,16.5
6932,156.25,16
6933,158.5,16
6934,158.5,16
6935,158.25,16
6936,158.75,16
6937,158.75,16.5
6938,158.25,16
6939,157.5,17
6940,157.5,17.5
6941,159.5,17
6942,160,16.5
6943,160,16.5
6944,159.5,16.5
6945,159.25,17
6946,159.25,16.5
6947,160.75,16.5
6948,160.25,16.5
6949,160.25,16.5
6950,160.5,16.5
6951,161.25,17
6952,161.25,16
6953,160.75,15.5
6954,162.5,15.5
6955,162.5,15
6956,161.5,15.5
6957,161.5,16
6958,161.5,15.5
6959,161.75,15
6960,161.5,15
6961,161.5,14
6962,160.5,14
6963,160.75,14.5
6964,162,14
6965,162,15
6966,161.5,14
6967,161.5,14
6968,161.5,14.5
6969,160.75,14.5
6970,160.5,14
6971,160.5,15
6972,160.75,14.5
6973,161,15
6974,161,15
6975,159.5,14.5
6976,160.5,15.5
6977,160.75,15.5
6978,160.75,15
6979,159.25,15.5
6980,159.25,16
6981,160,16
6982,160.75,17
6983,161,16.5
6984,161,16
6985,161,17
6986,161,17
6987,160.75,17
6988,160.25,17
6989,160.25,17.5
6990,161.25,17
6991,160.75,16.5
6992,161.5,16
6993,161.5,16
6994,161.5,16.5
6995,161,16.5
6996,161,17
6997,162.5,18
6998,161.75,17.5
6999,161.75,17.5
7000,161.75,17.5
7001,161.75,15.5
7002,161.75,17
7003,161.75,19
7004,162.25,20
7005,162.25,19
7006,162.25,18
7007,162.75,18.5
7008,162.75,18.5
7009,162.25,19.5
7010,161.75,19.5
7011,161.75,18
7012,161.5,19
7013,162.5,20
7014,162.5,23.5
7015,162,30.5
7016,161.25,34.5
7017,161.25,35
7018,161.25,34.5
7019,161.75,29.5
7020,161.75,26
7021,162.5,26.5
7022,162.25,29
7023,163.25,29
7024,163.25,29.5
7025,162.75,30
7026,162.75,29.5
7027,164.25,29.5
7028,164.25,30.5
7029,163.75,30
7030,163.75,29
7031,163.75,28.5
7032,163.75,28.5
7033,163.75,27.5
7034,163.75,29
7035,164,30
7036,164,30
7037,164.5,32.5
7038,165,32
7039,166.25,33
7040,166.25,33.5
7041,166.25,32.5
7042,166.25,33
7043,166.75,34
7044,167.5,35
7045,167,33
7046,167,31.5
7047,167,31
7048,167,32.5
7049,167,36
7050,167,37.5
7051,167,38
7052,167,36.5
7053,167,39.5
7054,167,40.5
7055,167,42
7056,169.75,42
7057,169.75,43.5
7058,168.5,45.5
7059,168.5,48
7060,169,48.5
7061,169.25,51
7062,169.25,52
7063,169.5,52.5
7064,169.25,52
7065,169.5,50.5
7066,169.5,48.5
7067,169.5,50
7068,170,54
7069,170,56.5
7070,170.5,57
7071,170,57
7072,170,57.5
7073,171,57
7074,171,57
7075,171,54.5
7076,171,55.5
7077,171,53.5
7078,171,49.5
7079,171,45.5
7080,171,39
7081,171,40.5
7082,171,40.5
7083,171,39.5
7084,173.75,41.5
7085,169.75,39.5
7086,169.75,29
7087,174,21
7088,174,20.5
7089,174,22
7090,174,26.5
7091,174,36
7092,174,40
7093,174,24.5
7094,174,13
7095,173.75,11
7096,173.75,12
7097,173.75,17
7098,173.75,21
7099,0,30
7100,0,35.5
7101,0,40
7102,0,35
7103,0,33.5
7104,0,26
7105,0,29.5
7106,0,46.5
7107,0,47
7108,0,50.5
7109,0,48.5
7110,0,45
7111,0,40
7112,0,41
7113,0,45
7114,0,48.5
7115,0,51
7116,0,48
7117,0,43.5
7118,0,37
7119,0,36.5
7120,0,51.5
7121,0,54
7122,0,52
7123,0,52.5
7124,0,49.5
7125,0,53
7126,0,57
7127,0,60.5
7128,0,53.5
7129,0,50.5
7130,0,61.5
7131,0,65.5
7132,0,64
7133,0,62
7134,0,63
7135,0,62
7136,0,59.5
7137,0,58.5
7138,0,63
7139,0,60
7140,0,47.5
7141,0,63
7142,0,68
7143,0,70
7144,0,58
7145,0,47.5
7146,0,53
7147,0,59.5
7148,0,65.5
7149,0,59.5
7150,0,52.5
7151,0,55
7152,0,56.5
7153,0,61.5
7154,0,58.5
7155,162.75,58
7156,162.75,56.5
7157,170.5,57.5
7158,170.5,51.5
7159,170.5,49.5
7160,170.5,52.5
7161,170.5,57
7162,170.5,56
7163,170.5,58
7164,170.5,59
7165,170.5,52
7166,170.5,53
7167,170.5,49.5
7168,170.5,54
7169,170.5,54.5
7170,170.5,51
7171,170.5,48
7172,0,43.5
7173,0,41.5
7174,0,50
7175,0,54.5
7176,0,54
7177,0,47
7178,0,44.5
7179,0,41
7180,0,43
7181,0,52.5
7182,0,49
7183,0,49
7184,0,50.5
7185,0,46.5
7186,0,43
7187,0,42.5
7188,0,44.5
7189,0,52.5
7190,0,53
7191,0,52
7192,0,51
7193,0,44
7194,0,39.5
7195,0,48
7196,0,54
7197,0,54
7198,0,47.5
7199,0,41.5
7200,0,42.5
7201,114.5,47
7202,114.5,52
7203,114.5,51.5
7204,114.5,51
7205,116,45.5
7206,116,43
7207,116.5,48.5
7208,117.75,52.5
7209,117.75,51.5
7210,120.75,52
7211,120.75,50
7212,120.75,45.5
7213,120.75,46.5
7214,126,50.5
7215,117.5,48.5
7216,117.5,49.5
7217,113,47
7218,113,43
7219,113,47
7220,114,50
7221,114,48.5
7222,107.5,46
7223,107.5,42
7224,108.75,44.5
7225,111,44.5
7226,111,45
7227,111,44.5
7228,110.5,40.5
7229,110.5,36
7230,111.5,37
7231,113.5,42.5
7232,113.5,42.5
7233,111,40
7234,111,34.5
7235,108.25,34.5
7236,108.25,45
7237,110.75,41
7238,110.75,43.5
7239,109.75,42.5
7240,109.75,42.5
7241,109.75,42
7242,112,42
7243,107.75,41
7244,107.75,40.5
7245,107,42
7246,107,43.5
7247,108.5,42.5
7248,108.5,41.5
7249,108.5,40.5
7250,109,39
7251,109,38.5
7252,108.75,39
7253,108.75,39.5
7254,107.5,40.5
7255,107.5,37.5
7256,109.25,33.5
7257,109.25,34.5
7258,107.75,37.5
7259,107.75,36
7260,107.5,35
7261,107.5,37.5
7262,107.75,37.5
7263,107.75,34
7264,107.75,35
7265,107.75,38
7266,107.75,38.5
7267,107.75,39
7268,108,39
7269,107.75,38.5
7270,107.75,36.5
7271,108,36.5
7272,107.75,35
7273,107.75,36.5
7274,0,37.5
7275,0,37.5
7276,0,36.5
7277,0,36.5
7278,158.5,36.5
7279,158,36.5
7280,158,35.5
7281,158,35
7282,159,35
7283,159,35
7284,160,34.5
7285,161.75,34.5
7286,161.75,33
7287,161.5,32.5
7288,161.5,32.5
7289,163.25,33
7290,164.25,33
7291,164.25,31.5
7292,162.25,32
7293,163.5,31
7294,163.5,30.5
7295,163.5,30.5
7296,163.5,31
7297,163.5,31.5
7298,164.25,31
7299,164.25,31.5
7300,164.75,31.5
7301,164.5,31
7302,164.5,30.5
7303,164,29.5
7304,164,29
7305,164,30
7306,164.25,31
7307,164.5,30.5
7308,164.5,30
7309,164.25,29
7310,164,28
7311,164,28
7312,162.75,28.5
7313,163.75,28.5
7314,163.75,28.5
7315,163.25,28.5
7316,163.75,29
7317,163.75,28
7318,163.5,27.5
7319,163.5,26.5
7320,163.5,27
7321,163.25,27
7322,163.75,26
7323,163.75,25.5
7324,164.5,25
7325,163.75,25.5
7326,163.75,25
7327,163.5,23.5
7328,163.5,23
7329,164,22
7330,163.75,22
7331,163.75,23
7332,164.5,23
7333,164.25,23
7334,164,22
7335,164,21
7336,163.5,22.5
7337,163.25,22.5
7338,163.25,22.5
7339,162.5,23
7340,162.25,22.5
7341,162.25,23
7342,162.25,23
7343,162,22.5
7344,161.75,23.5
7345,161.75,23.5
7346,162,23.5
7347,162,23.5
7348,162,23
7349,162,23
7350,162.25,22.5
7351,162.25,22.5
7352,161.5,22
7353,161,23
7354,161.25,22.5
7355,161.25,23
7356,162,22
7357,162,22
7358,162,22.5
7359,162,22
7360,162,21.5
7361,162,20.5
7362,162.25,22
7363,162,23
7364,162,22
7365,162.75,21.5
7366,162.5,21
7367,162.5,21.5
7368,162.25,21
7369,162.25,21
7370,162.75,21.5
7371,162.25,22.5
7372,162.5,22.5
7373,162.5,22
7374,163.75,22
7375,162,22.5
7376,162,22.5
7377,162.5,22.5
7378,162.5,23
7379,164,22.5
7380,163.75,22.5
7381,163.75,23
7382,163.75,23
7383,164,22.5
7384,163.5,22.5
7385,163.75,23
7386,163.75,23
7387,163.75,23.5
7388,163.75,23
7389,164.5,22.5
7390,163.75,23
7391,163.5,23
7392,163.5,24
7393,164.5,24
7394,162.75,23.5
7395,162.75,23.5
7396,163.75,24
7397,163.75,24
7398,163.75,24
7399,164,24
7400,163.25,24.5
7401,163.25,24
7402,163.25,24.5
7403,164,25.5
7404,163.25,25.5
7405,163.25,25.5
7406,163.5,25
7407,164,25.5
7408,164,26
7409,164.5,26
7410,164,27.5
7411,164,27.5
7412,163.25,27
7413,162.5,27
7414,162.5,27
7415,164,28.5
7416,163.75,29
7417,163.75,28.5
7418,163.5,29
7419,163.5,28
7420,163.5,29
7421,163.5,27.5
7422,162.75,27
7423,162.75,28
7424,162.5,27.5
7425,162,29
7426,162,29.5
7427,162,29.5
7428,162,31
7429,162,30.5
7430,162,30
7431,162,31
7432,162,33
7433,162,34.5
7434,162,34.5
7435,0,36.5
7436,0,36.5
7437,0,35.5
7438,0,33
7439,81,32.5
7440,81,35.5
7441,81,36.5
7442,81,38.5
7443,81,39.5
7444,81,39
7445,80.75,39.5
7446,80.75,40.5
7447,80.75,40
7448,81,39
7449,81,41
7450,81,43.5
7451,80.75,44.5
7452,80.75,44
7453,80.75,44
7454,0,44
7455,0,43.5
7456,0,43
7457,0,42
7458,161.5,41.5
7459,162,42
7460,162,43
7461,162,44
7462,162,44
7463,161.5,44.5
7464,162.25,44.5
7465,162.25,44
7466,162.25,43.5
7467,162.25,42.5
7468,162.25,39.5
7469,162.5,39.5
7470,161.5,42
7471,161.5,42.5
7472,162,42
7473,162.5,41.5
7474,162.5,41.5
7475,162.75,41.5
7476,162.5,42
7477,162.5,37.5
7478,162,33.5
7479,162,36.5
7480,162.75,40.5
7481,163.25,44
7482,163.25,45.5
7483,163.5,45
7484,162.5,44.5
7485,162.5,43
7486,162.25,40.5
7487,162.75,39.5
7488,162.75,41
7489,162.75,44.5
7490,162.75,46.5
7491,162.75,46
7492,163,46.5
7493,163,41.5
7494,162.75,40
7495,162.75,39.5
7496,162.75,45.5
7497,162.75,45.5
7498,0,48.5
7499,0,52.5
7500,0,46
7501,0,39
7502,0,42
7503,0,45.5
7504,0,49
7505,160.5,47.5
7506,160.5,48
7507,161,51.5
7508,160.5,52
7509,160.5,53
7510,160.75,53.5
7511,161.25,52.5
7512,161.25,51.5
7513,160.75,49.5
7514,161.25,52.5
7515,161.25,54
7516,161.5,54.5
7517,161.25,53
7518,161.25,48.5
7519,162,43
7520,162,45.5
7521,161,48
7522,161,46.5
7523,161,46.5
7524,161,48.5
7525,160.5,49.5
7526,160.5,48.5
7527,161,48
7528,160.75,47
7529,161.25,49.5
7530,161.25,50
7531,160.75,51
7532,161.25,49.5
7533,161,46.5
7534,161,50
7535,160.75,46
7536,160.75,49.5
7537,160.75,51.5
7538,160.75,47
7539,160.75,47.5
7540,160.75,46.5
7541,160.75,44.5
7542,160.75,44.5
7543,160.75,48
7544,160.75,47
7545,160.75,48
7546,160.75,49
7547,160.75,48.5
7548,160.75,47.5
7549,160.75,49
7550,160.75,49
7551,0,50
7552,0,50.5
7553,0,51
7554,0,52
7555,0,52.5
7556,0,52.5
7557,0,51.5
7558,0,52
7559,0,52.5
7560,0,53
7561,0,51.5
7562,0,51
7563,0,52.5
7564,0,52.5
7565,0,52
7566,51.75,51.5
7567,51.75,50.5
7568,51.75,50.5
7569,51.75,50
7570,52,49
7571,52,45
7572,52,43.5
7573,52,41.5
7574,51.75,43
7575,51.75,43.5
7576,51.75,41
7577,52,42
7578,52,41
7579,52,37.5
7580,0,36.5
7581,0,39
7582,0,40.5
7583,0,38.5
7584,0,37
7585,0,36.5
7586,0,36
7587,106.25,34.5
7588,106.25,36.5
7589,106.25,37.5
7590,106.25,37.5
7591,106.25,36
7592,106.5,38
7593,106.5,38.5
7594,106.25,37
7595,106.25,35.5
7596,106.25,33.5
7597,106.25,34
7598,106.25,35
7599,106.25,34.5
7600,0,33
7601,0,30.5
7602,0,27.5
7603,0,28
7604,0,31.5
7605,0,32.5
7606,0,32
7607,0,29.5
7608,0,30
